Time,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,time_num,Temp,Rel_Hum,Weather,Hour,Month
2012-07-10 07:00:00,1910,178,2,1730,0,3,0,0,30,109,36,19,51,0,16,0,0,0,134,5,0,42,1285,1207100700,14.8,65.0,13.0,07,07
2012-07-10 08:00:00,653,175,2,476,0,3,0,0,40,109,38,17,51,0,16,0,0,0,125,5,0,43,29,1207100800,16.1,64.0,13.0,08,07
2012-07-10 09:00:00,534,178,0,356,0,3,0,0,40,110,38,15,51,0,16,0,0,0,0,5,0,42,36,1207100900,17.1,61.0,13.0,09,07
2012-07-10 10:00:00,772,175,2,595,0,3,0,0,40,110,37,15,51,0,16,0,0,0,137,5,0,43,138,1207101000,18.0,60.0,12.0,10,07
2012-07-10 11:00:00,667,173,4,490,0,3,0,0,40,110,37,15,51,0,16,0,0,0,133,5,0,42,38,1207101100,19.2,54.0,12.0,11,07
2012-07-10 12:00:00,786,171,4,611,0,3,0,0,41,109,38,15,51,0,17,0,0,0,124,5,0,42,166,1207101200,20.5,53.0,12.0,12,07
2012-07-10 13:00:00,781,278,0,503,0,3,0,0,44,110,36,17,51,0,16,0,0,0,135,5,0,42,44,1207101300,19.1,63.0,13.0,13,07
2012-07-10 14:00:00,525,173,0,352,0,3,0,0,40,110,37,15,50,0,17,0,0,0,1,5,0,42,32,1207101400,20.7,63.0,13.0,14,07
2012-07-10 15:00:00,557,43,2,512,0,3,0,0,40,110,37,18,51,0,16,0,0,0,122,5,0,42,68,1207101500,21.8,57.0,12.0,15,07
2012-07-10 16:00:00,2188,45,4,2139,0,3,0,0,40,109,36,19,51,0,7,0,0,0,7,22,0,42,1803,1207101600,22.8,54.0,13.0,16,07
2012-07-10 17:00:00,502,41,2,459,0,3,0,0,40,110,35,18,50,0,7,0,0,0,0,5,0,42,149,1207101700,22.5,51.0,13.0,17,07
2012-07-10 18:00:00,406,43,2,361,0,3,0,0,40,109,37,15,51,0,8,0,0,0,7,5,0,42,44,1207101800,22.2,47.0,13.0,18,07
2012-07-10 19:00:00,520,45,0,475,0,3,0,0,41,109,37,15,51,0,8,0,0,0,128,5,0,42,36,1207101900,21.8,51.0,12.0,19,07
2012-07-10 20:00:00,388,43,0,345,0,3,0,0,30,109,36,15,50,0,7,0,0,0,7,5,0,42,41,1207102000,19.0,63.0,12.0,20,07
2012-07-10 21:00:00,525,43,0,482,0,3,0,0,40,109,36,15,50,0,7,0,0,0,125,5,0,42,50,1207102100,16.6,67.0,12.0,21,07
2012-07-10 22:00:00,703,185,2,516,0,3,0,0,39,108,35,23,51,0,17,0,22,0,134,5,0,42,37,1207102200,16.6,69.0,12.0,22,07
2012-07-10 23:00:00,881,390,0,491,0,3,0,0,40,109,36,15,50,0,17,0,1,0,131,5,0,42,42,1207102300,15.4,71.0,12.0,23,07
2012-07-11 00:00:00,1160,235,2,923,0,3,0,0,39,109,37,18,50,0,8,0,1,0,136,5,0,345,172,1207110000,15.3,73.0,13.0,00,07
2012-07-11 01:00:00,520,45,0,475,0,3,0,0,40,110,37,18,51,0,7,0,1,0,127,5,0,42,34,1207110100,15.3,72.0,13.0,01,07
2012-07-11 02:00:00,1041,41,0,1000,0,335,0,0,43,110,37,23,51,0,19,0,9,0,0,5,0,156,212,1207110200,13.9,76.0,13.0,02,07
2012-07-11 03:00:00,881,251,0,630,0,3,0,0,40,109,37,14,50,0,17,0,7,0,1,5,0,43,304,1207110300,14.0,76.0,13.0,03,07
2012-07-11 04:00:00,827,239,0,588,21,3,0,0,40,109,37,15,50,0,16,0,6,0,0,5,0,43,243,1207110400,14.3,75.0,13.0,04,07
2012-07-11 05:00:00,1188,173,0,1015,0,333,0,0,41,111,36,15,50,0,8,0,2,0,0,4,0,218,197,1207110500,13.8,77.0,12.0,05,07
2012-07-11 06:00:00,1060,173,2,885,0,332,0,0,40,110,36,19,50,0,8,0,0,0,0,4,0,172,114,1207110600,14.2,76.0,12.0,06,07
2012-07-11 07:00:00,621,175,2,444,0,3,0,0,40,109,36,15,50,0,7,0,0,0,1,5,0,43,135,1207110700,15.1,76.0,12.0,07,07
2012-07-11 08:00:00,525,175,2,348,0,3,0,0,41,110,35,15,50,0,7,0,0,0,0,5,0,42,40,1207110800,16.6,69.0,12.0,08,07
2012-07-11 09:00:00,616,173,0,443,0,3,0,0,30,111,36,15,51,0,7,0,0,0,1,5,0,43,141,1207110900,18.6,65.0,12.0,09,07
2012-07-11 10:00:00,516,173,0,343,0,3,0,0,40,110,39,15,51,0,7,0,0,0,0,5,0,42,31,1207111000,19.4,66.0,12.0,10,07
2012-07-11 11:00:00,621,173,4,444,0,3,0,0,40,110,37,15,51,0,7,0,0,0,0,5,0,42,134,1207111100,19.9,64.0,13.0,11,07
2012-07-11 12:00:00,653,173,2,478,0,3,0,0,40,110,36,17,50,0,7,0,0,0,135,5,0,42,33,1207111200,21.1,59.0,13.0,12,07
2012-07-11 13:00:00,635,175,2,458,0,3,0,0,40,110,36,15,51,0,7,0,0,0,7,5,0,42,142,1207111300,21.1,59.0,12.0,13,07
2012-07-11 14:00:00,886,415,0,471,0,3,0,0,40,109,35,18,50,0,7,0,0,0,132,5,0,42,30,1207111400,21.6,58.0,12.0,14,07
2012-07-11 15:00:00,639,180,2,457,0,3,0,0,43,110,37,15,51,0,8,0,0,0,0,5,0,43,142,1207111500,21.7,57.0,12.0,15,07
2012-07-11 16:00:00,653,180,2,471,0,3,0,0,40,109,36,15,50,0,8,0,0,0,124,5,0,42,39,1207111600,21.6,57.0,12.0,16,07
2012-07-11 17:00:00,630,45,2,583,0,3,0,0,40,110,36,14,50,1,7,0,0,0,134,5,0,41,142,1207111700,21.8,57.0,12.0,17,07
2012-07-11 18:00:00,530,45,4,481,0,3,0,0,40,110,35,19,50,0,21,0,0,0,121,5,0,42,35,1207111800,20.9,63.0,11.0,18,07
2012-07-11 19:00:00,817,180,2,635,0,3,0,0,40,110,36,24,50,0,62,0,0,0,124,5,0,42,139,1207111900,21.1,61.0,12.0,19,07
2012-07-11 20:00:00,671,178,2,491,0,3,0,0,40,110,36,15,50,0,20,0,0,0,138,5,0,42,32,1207112000,19.4,65.0,12.0,20,07
2012-07-11 21:00:00,1416,178,2,1236,0,329,0,0,41,109,36,164,50,0,7,0,0,0,128,5,0,42,325,1207112100,19.4,64.0,12.0,21,07
2012-07-11 22:00:00,1101,175,0,926,0,328,0,0,30,111,36,15,50,0,8,0,0,0,121,4,0,186,37,1207112200,18.2,65.0,12.0,22,07
2012-07-11 23:00:00,740,383,4,353,0,3,0,0,40,113,37,15,50,0,8,0,0,0,7,5,0,43,32,1207112300,16.2,71.0,12.0,23,07
2012-07-12 00:00:00,1759,580,0,1179,0,326,0,0,39,112,1,19,50,0,7,0,0,0,137,4,0,169,315,1207120000,16.7,70.0,12.0,00,07
2012-07-12 01:00:00,493,175,0,318,0,3,0,0,40,113,2,19,50,0,8,0,0,0,7,5,0,43,28,1207120100,17.3,67.0,13.0,01,07
2012-07-12 02:00:00,603,175,0,428,0,3,0,0,40,112,1,15,50,0,7,0,0,0,0,5,0,43,152,1207120200,15.7,73.0,13.0,02,07
2012-07-12 03:00:00,607,175,0,432,0,3,0,0,40,112,1,16,50,0,8,0,0,0,124,5,0,43,30,1207120300,15.3,75.0,12.0,03,07
2012-07-12 04:00:00,607,175,2,430,0,3,0,0,42,112,1,18,50,0,55,0,29,0,0,42,0,43,35,1207120400,14.9,76.0,12.0,04,07
2012-07-12 05:00:00,1320,244,0,1076,0,330,0,0,39,112,1,19,50,0,7,0,13,0,0,30,0,164,311,1207120500,14.5,77.0,12.0,05,07
2012-07-12 06:00:00,1229,169,0,1060,0,334,0,0,40,113,36,15,51,1,7,0,0,0,133,5,0,207,118,1207120600,16.7,72.0,12.0,06,07
2012-07-12 07:00:00,904,175,0,729,0,3,0,0,40,113,37,15,50,0,8,0,0,0,125,5,0,43,290,1207120700,17.5,69.0,12.0,07,07
2012-07-12 08:00:00,804,178,2,624,0,3,0,0,39,112,36,15,51,0,8,0,0,0,128,5,0,44,183,1207120800,19.8,65.0,11.0,08,07
2012-07-12 09:00:00,648,173,4,471,0,3,0,0,40,112,36,19,51,0,7,0,0,0,140,5,0,44,14,1207120900,20.2,64.0,10.0,09,07
2012-07-12 10:00:00,1064,479,4,581,0,3,0,0,40,112,38,19,50,0,8,0,0,0,132,5,0,43,131,1207121000,20.2,65.0,12.0,10,07
2012-07-12 11:00:00,543,175,2,366,0,3,0,0,45,113,37,15,51,0,12,0,0,0,0,5,0,44,41,1207121100,21.3,64.0,12.0,11,07
2012-07-12 12:00:00,658,175,0,483,0,3,0,0,40,113,38,19,51,0,9,0,0,0,133,5,0,43,29,1207121200,21.7,61.0,12.0,12,07
2012-07-12 13:00:00,749,178,2,569,0,3,0,0,40,113,37,15,50,0,8,0,0,0,123,5,0,42,133,1207121300,22.2,62.0,12.0,13,07
2012-07-12 14:00:00,557,43,2,512,0,3,0,0,40,113,37,15,51,0,7,0,0,0,153,5,0,42,46,1207121400,21.2,66.0,12.0,14,07
2012-07-12 15:00:00,648,43,2,603,0,3,0,0,40,112,35,14,50,0,8,0,0,0,139,5,0,43,154,1207121500,21.5,64.0,12.0,15,07
2012-07-12 16:00:00,525,43,0,482,0,3,0,0,40,111,37,15,50,0,7,0,0,0,127,5,0,44,43,1207121600,21.8,60.0,12.0,16,07
2012-07-12 17:00:00,530,43,0,487,0,3,0,0,41,112,36,15,50,0,7,0,0,0,126,5,0,42,50,1207121700,22.8,58.0,13.0,17,07
2012-07-12 18:00:00,507,43,2,462,0,3,0,0,40,113,36,15,50,0,7,0,0,0,0,5,0,42,151,1207121800,22.6,54.0,13.0,18,07
2012-07-12 19:00:00,571,43,2,526,0,3,71,3,39,112,35,15,50,0,8,0,0,0,131,5,0,42,12,1207121900,22.3,53.0,12.0,19,07
2012-07-12 20:00:00,1247,43,4,1200,0,3,0,757,39,112,1,14,50,0,7,0,0,0,132,5,0,42,38,1207122000,22.4,51.0,12.0,20,07
2012-07-12 21:00:00,5739,43,0,5696,0,332,17,0,40,112,0,14,50,0,7,4666,0,0,121,57,0,42,238,1207122100,18.7,65.0,12.0,21,07
2012-07-12 22:00:00,1338,45,2,1291,0,4,533,0,41,114,3,77,51,0,7,0,0,0,127,5,1,42,286,1207122200,18.6,65.0,12.0,22,07
2012-07-12 23:00:00,680,237,0,443,0,3,0,0,41,114,1,19,51,0,7,0,0,0,7,5,0,43,152,1207122300,17.6,69.0,12.0,23,07
2012-07-13 00:00:00,790,335,2,453,0,3,0,3,43,114,1,15,51,0,7,0,0,0,132,5,0,42,37,1207130000,17.8,67.0,12.0,00,07
2012-07-13 01:00:00,5186,45,0,5141,0,3,0,0,42,113,1,19,50,0,8,4808,0,0,1,5,0,42,49,1207130100,16.6,69.0,12.0,01,07
2012-07-13 02:00:00,594,43,4,547,0,3,0,0,40,113,1,15,51,0,7,0,0,0,1,5,0,43,268,1207130200,15.6,72.0,12.0,02,07
2012-07-13 03:00:00,680,45,2,633,0,3,0,0,40,114,1,17,51,0,7,0,0,0,138,5,0,43,214,1207130300,15.4,74.0,12.0,03,07
2012-07-13 04:00:00,2892,747,2,2143,0,3,0,0,40,113,1,15,52,0,7,0,0,0,138,31,0,43,1700,1207130400,16.2,72.0,9.0,04,07
2012-07-13 05:00:00,1156,564,2,590,0,3,0,0,40,113,39,15,51,0,7,0,0,0,126,31,0,43,122,1207130500,16.5,72.0,11.0,05,07
2012-07-13 06:00:00,1137,43,2,1092,0,345,0,0,41,114,38,15,52,0,8,0,13,0,7,5,0,340,114,1207130600,17.4,70.0,11.0,06,07
2012-07-13 07:00:00,626,43,2,581,0,3,0,0,47,113,38,19,52,0,8,0,1,0,0,5,0,46,249,1207130700,18.8,65.0,12.0,07,07
2012-07-13 08:00:00,411,43,0,368,0,3,0,0,41,115,41,15,52,0,8,0,1,0,0,5,0,44,43,1207130800,20.2,62.0,12.0,08,07
2012-07-13 09:00:00,406,43,2,361,0,3,0,0,41,114,39,15,52,0,8,0,1,0,1,5,0,44,38,1207130900,18.7,67.0,11.0,09,07
2012-07-13 10:00:00,411,45,2,364,0,3,0,0,41,114,38,15,52,0,7,0,1,0,0,5,0,44,44,1207131000,18.8,65.0,3.0,10,07
2012-07-13 11:00:00,415,45,0,370,0,4,0,0,41,113,39,19,52,0,7,0,1,0,1,5,0,43,45,1207131100,19.8,64.0,12.0,11,07
2012-07-13 12:00:00,520,45,2,473,0,3,0,0,40,113,38,19,52,0,8,0,1,0,0,5,0,44,150,1207131200,20.6,61.0,12.0,12,07
2012-07-13 13:00:00,534,43,2,489,0,3,0,0,42,113,38,18,52,0,8,0,1,0,129,5,0,44,36,1207131300,21.0,59.0,12.0,13,07
2012-07-13 14:00:00,411,43,0,368,0,3,0,0,37,113,37,15,52,0,7,0,1,0,0,5,0,44,54,1207131400,21.8,58.0,12.0,14,07
2012-07-13 15:00:00,671,182,0,489,0,3,0,0,40,113,38,18,51,0,7,0,1,0,132,5,0,45,36,1207131500,21.4,56.0,11.0,15,07
2012-07-13 16:00:00,543,182,4,357,0,3,0,0,40,114,39,15,52,0,8,0,1,0,1,5,0,43,36,1207131600,21.2,56.0,11.0,16,07
2012-07-13 17:00:00,808,178,2,628,0,3,12,0,40,113,37,15,51,0,8,0,0,0,136,21,0,44,148,1207131700,22.0,53.0,11.0,17,07
2012-07-13 18:00:00,530,175,0,355,0,3,0,0,40,113,39,19,51,1,8,0,0,0,0,5,0,44,32,1207131800,22.5,53.0,12.0,18,07
2012-07-13 19:00:00,406,43,0,363,0,3,0,0,41,114,1,19,51,0,7,0,0,0,7,5,0,43,72,1207131900,22.4,53.0,11.0,19,07
2012-07-13 20:00:00,590,45,0,545,0,3,262,0,45,113,1,15,51,0,7,0,0,0,0,5,0,43,0,1207132000,20.3,62.0,11.0,20,07
2012-07-13 21:00:00,1087,43,0,1044,0,4,573,0,41,114,2,15,51,0,7,0,0,0,134,4,2,43,54,1207132100,18.6,68.0,12.0,21,07
2012-07-13 22:00:00,612,45,2,565,0,3,0,0,40,113,1,19,51,0,8,0,0,0,129,5,0,43,153,1207132200,18.2,68.0,12.0,22,07
2012-07-13 23:00:00,374,45,4,325,0,3,0,0,40,114,1,15,51,0,8,0,0,0,7,5,0,43,38,1207132300,18.2,69.0,12.0,23,07
2012-07-14 00:00:00,863,530,0,333,0,3,0,0,40,114,0,15,50,0,8,0,0,0,0,21,0,44,38,1207140000,18.1,70.0,12.0,00,07
2012-07-14 01:00:00,1023,429,2,592,0,3,0,0,40,113,1,18,50,46,8,0,0,0,135,5,0,44,129,1207140100,17.8,72.0,12.0,01,07
2012-07-14 02:00:00,2947,2492,2,453,0,3,0,0,41,113,1,16,51,0,7,0,0,0,136,5,0,44,36,1207140200,17.5,73.0,11.0,02,07
2012-07-14 03:00:00,1110,507,0,603,0,3,0,0,30,113,1,15,51,0,8,0,0,0,0,5,0,43,334,1207140300,17.1,73.0,11.0,03,07
2012-07-14 04:00:00,918,308,2,608,0,3,0,0,40,114,39,15,51,0,7,0,0,0,7,32,0,44,256,1207140400,16.8,74.0,12.0,04,07
2012-07-14 05:00:00,1453,189,0,1264,0,344,0,0,40,113,38,15,51,0,16,0,0,0,0,4,0,182,461,1207140500,17.1,74.0,12.0,05,07
2012-07-14 06:00:00,1215,43,2,1170,0,344,0,0,40,113,36,19,51,1,17,0,0,0,132,5,0,173,239,1207140600,17.3,74.0,11.0,06,07
2012-07-14 07:00:00,991,45,2,944,0,343,0,0,40,114,38,15,52,0,17,0,0,0,0,5,0,201,119,1207140700,17.1,75.0,12.0,07,07
2012-07-14 08:00:00,991,45,2,944,0,344,0,0,41,113,38,15,52,0,17,0,0,0,7,4,0,186,127,1207140800,17.4,74.0,12.0,08,07
2012-07-14 09:00:00,424,43,2,379,0,4,0,0,43,113,38,18,52,0,17,0,5,0,0,5,0,44,40,1207140900,20.9,66.0,11.0,09,07
2012-07-14 10:00:00,552,43,2,507,0,3,0,0,41,113,38,16,52,0,16,0,0,0,132,5,0,43,48,1207141000,22.6,60.0,11.0,10,07
2012-07-14 11:00:00,653,43,2,608,0,3,0,0,41,113,41,15,52,0,18,0,0,0,128,5,0,44,148,1207141100,21.9,64.0,12.0,11,07
2012-07-14 12:00:00,685,187,4,494,0,3,0,0,41,113,39,19,52,0,16,0,0,0,135,5,0,44,27,1207141200,22.0,64.0,12.0,12,07
2012-07-14 13:00:00,543,180,0,363,0,3,0,0,40,115,39,15,52,0,17,0,0,0,0,5,0,44,33,1207141300,22.1,61.0,12.0,13,07
2012-07-14 14:00:00,516,180,2,334,0,3,0,0,40,113,0,18,51,0,16,0,0,0,7,5,0,44,37,1207141400,22.7,60.0,12.0,14,07
2012-07-14 15:00:00,653,180,2,471,0,3,0,0,42,114,1,15,51,0,17,0,0,0,146,5,0,44,33,1207141500,23.9,57.0,12.0,15,07
2012-07-14 16:00:00,740,180,0,560,0,3,0,0,30,112,1,15,51,0,19,0,0,0,141,5,0,43,140,1207141600,24.7,49.0,12.0,16,07
2012-07-14 17:00:00,845,493,2,350,0,3,0,0,40,113,1,15,51,0,18,0,0,0,1,31,0,44,33,1207141700,23.9,52.0,12.0,17,07
2012-07-14 18:00:00,3788,2833,4,951,0,333,0,0,40,113,1,147,47,0,16,0,0,0,0,5,0,45,204,1207141800,24.0,53.0,12.0,18,07
2012-07-14 19:00:00,1051,397,0,654,0,334,0,0,40,113,1,15,47,0,17,0,0,0,0,5,0,43,39,1207141900,23.2,56.0,12.0,19,07
2012-07-14 20:00:00,1754,404,4,1346,0,339,0,0,40,113,1,62,47,0,17,0,0,0,124,0,0,43,560,1207142000,20.9,63.0,12.0,20,07
2012-07-14 21:00:00,2508,434,802,1272,0,339,0,0,40,112,0,15,47,0,17,0,0,0,0,0,0,44,658,1207142100,19.4,67.0,12.0,21,07
2012-07-14 22:00:00,1558,143,2,1413,0,337,0,0,43,112,1,15,47,0,7,0,0,0,124,0,0,157,570,1207142200,18.3,69.0,12.0,22,07
2012-07-14 23:00:00,2938,239,0,2699,0,335,0,0,40,120,1367,146,47,0,8,0,0,0,138,0,0,43,455,1207142300,18.4,67.0,12.0,23,07
2012-07-15 00:00:00,2412,43,2,2367,0,338,0,0,40,125,1400,19,47,0,7,0,0,0,0,5,0,44,342,1207150000,17.8,68.0,12.0,00,07
2012-07-15 01:00:00,2828,171,0,2657,0,337,0,0,40,120,1364,62,51,0,8,0,0,0,154,5,0,44,472,1207150100,16.9,71.0,12.0,01,07
2012-07-15 02:00:00,534,43,2,489,0,4,0,0,40,112,1,18,50,0,7,0,0,0,0,33,0,43,181,1207150200,17.4,72.0,11.0,02,07
2012-07-15 03:00:00,365,43,0,322,0,3,0,0,40,113,0,14,51,0,8,0,0,0,0,5,0,43,45,1207150300,16.5,74.0,11.0,03,07
2012-07-15 04:00:00,722,43,0,679,0,4,0,0,41,113,2,19,50,0,7,0,0,0,128,23,0,44,248,1207150400,17.0,70.0,11.0,04,07
2012-07-15 05:00:00,1247,66,0,1181,0,346,0,0,42,114,37,15,51,0,17,0,0,0,0,4,0,186,369,1207150500,16.7,72.0,11.0,05,07
2012-07-15 06:00:00,566,63,2,501,0,3,0,0,41,113,38,15,51,0,7,0,0,0,149,5,0,44,35,1207150600,17.1,73.0,11.0,06,07
2012-07-15 07:00:00,507,61,2,444,0,3,0,0,41,113,1,15,51,0,7,0,0,0,127,5,0,44,37,1207150700,16.5,70.0,3.0,07,07
2012-07-15 08:00:00,530,63,0,467,0,3,0,0,40,114,39,15,51,0,8,0,0,0,0,5,0,44,148,1207150800,16.3,70.0,10.0,08,07
2012-07-15 09:00:00,671,187,0,484,0,3,0,0,40,115,38,15,51,0,7,0,0,0,128,5,0,44,38,1207150900,15.5,76.0,3.0,09,07
2012-07-15 10:00:00,543,180,4,359,0,3,0,0,41,114,39,19,52,0,7,0,0,0,0,5,0,44,35,1207151000,15.6,77.0,3.0,10,07
2012-07-15 11:00:00,653,180,0,473,0,3,0,0,42,113,39,15,52,0,7,0,0,0,0,5,0,44,153,1207151100,16.3,72.0,10.0,11,07
2012-07-15 12:00:00,406,43,0,363,0,3,0,0,41,114,38,19,52,0,8,0,0,0,1,5,0,44,38,1207151200,17.4,64.0,10.0,12,07
2012-07-15 13:00:00,525,45,0,480,0,3,0,0,40,114,38,15,52,0,8,0,0,0,7,5,0,44,154,1207151300,17.1,63.0,10.0,13,07
2012-07-15 14:00:00,411,45,0,366,0,4,0,0,40,113,41,15,52,0,8,0,0,0,1,5,0,43,44,1207151400,18.6,58.0,11.0,14,07
2012-07-15 15:00:00,539,43,2,494,0,3,0,0,40,113,39,15,51,0,8,0,0,0,132,5,0,45,43,1207151500,18.6,56.0,11.0,15,07
2012-07-15 16:00:00,941,271,0,670,0,3,0,0,40,112,38,15,51,0,7,0,0,0,127,5,0,45,227,1207151600,19.2,57.0,11.0,16,07
2012-07-15 17:00:00,923,125,0,798,0,3,0,0,41,113,38,145,52,0,7,0,0,0,132,5,0,43,219,1207151700,19.7,54.0,12.0,17,07
2012-07-15 18:00:00,402,45,2,355,0,4,0,0,46,113,39,19,51,0,8,0,0,0,0,5,0,44,26,1207151800,18.5,55.0,11.0,18,07
2012-07-15 19:00:00,530,45,2,483,0,3,0,0,40,112,37,15,51,0,8,0,0,0,0,5,0,43,169,1207151900,18.2,56.0,11.0,19,07
2012-07-15 20:00:00,763,413,4,346,0,3,0,0,40,112,38,19,51,0,8,0,0,0,0,5,0,43,27,1207152000,17.4,60.0,11.0,20,07
2012-07-15 21:00:00,959,370,2,587,0,4,0,0,40,111,37,15,51,0,7,0,0,0,133,5,0,43,141,1207152100,16.9,65.0,11.0,21,07
2012-07-15 22:00:00,598,235,0,363,0,3,0,0,40,114,39,15,51,0,8,0,0,0,10,5,0,44,34,1207152200,16.8,65.0,10.0,22,07
2012-07-15 23:00:00,2751,2394,0,357,0,4,0,0,39,112,37,19,50,0,8,0,0,0,7,5,0,43,33,1207152300,16.7,66.0,10.0,23,07
2012-07-16 00:00:00,406,43,0,363,0,3,0,0,41,112,37,18,51,0,7,0,0,0,0,5,0,43,46,1207160000,16.3,69.0,12.0,00,07
2012-07-16 01:00:00,735,45,4,686,0,4,0,0,30,113,39,18,51,0,8,0,0,0,150,5,0,44,224,1207160100,16.0,70.0,10.0,01,07
2012-07-16 02:00:00,1599,429,0,1170,0,338,0,0,40,113,38,18,51,0,8,0,0,0,0,21,0,180,363,1207160200,15.9,70.0,11.0,02,07
2012-07-16 03:00:00,932,447,4,481,0,3,0,0,40,112,38,15,51,0,7,0,0,0,137,5,0,43,30,1207160300,15.3,72.0,11.0,03,07
2012-07-16 04:00:00,817,235,2,580,0,3,0,0,40,114,37,15,51,0,8,0,21,0,0,5,0,43,243,1207160400,14.9,74.0,11.0,04,07
2012-07-16 05:00:00,854,374,0,480,0,4,0,0,40,114,39,15,51,0,8,0,7,0,7,5,0,44,146,1207160500,15.1,73.0,11.0,05,07
2012-07-16 06:00:00,1142,217,2,923,0,342,0,0,41,113,38,15,51,0,8,0,1,0,0,4,0,188,122,1207160600,15.8,72.0,11.0,06,07
2012-07-16 07:00:00,520,45,4,471,0,4,0,0,42,113,37,15,51,0,7,0,0,0,0,5,0,44,153,1207160700,17.0,68.0,11.0,07,07
2012-07-16 08:00:00,530,175,0,355,0,3,0,0,40,113,39,19,52,0,8,0,0,0,0,5,0,43,33,1207160800,17.7,64.0,11.0,08,07
2012-07-16 09:00:00,667,175,2,490,0,4,0,0,41,114,37,15,52,0,7,0,0,0,132,5,0,43,40,1207160900,17.7,65.0,11.0,09,07
2012-07-16 10:00:00,662,178,4,480,0,4,0,0,41,113,38,15,52,0,7,0,0,0,128,5,0,45,32,1207161000,18.9,60.0,11.0,10,07
2012-07-16 11:00:00,530,175,0,355,0,3,0,0,40,114,38,19,52,0,7,0,0,0,1,5,0,43,33,1207161100,20.4,58.0,12.0,11,07
2012-07-16 12:00:00,539,175,2,362,0,4,0,0,41,114,38,19,52,0,7,0,0,0,0,5,0,45,37,1207161200,21.1,56.0,12.0,12,07
2012-07-16 13:00:00,543,178,0,365,0,3,0,0,41,114,38,15,52,0,7,0,0,0,10,5,0,43,37,1207161300,20.7,60.0,12.0,13,07
2012-07-16 14:00:00,667,180,2,485,0,3,0,0,47,114,38,15,52,0,8,0,0,0,137,5,0,44,22,1207161400,21.0,58.0,12.0,14,07
2012-07-16 15:00:00,530,175,0,355,0,4,0,0,40,114,39,15,52,1,8,0,0,0,0,5,0,44,33,1207161500,21.1,59.0,12.0,15,07
2012-07-16 16:00:00,612,205,2,405,0,4,0,0,40,113,37,15,51,0,7,0,0,0,0,5,0,43,90,1207161600,22.3,58.0,12.0,16,07
2012-07-16 17:00:00,589,237,4,348,0,4,0,0,40,113,38,15,51,0,7,0,0,0,1,5,0,43,31,1207161700,21.8,57.0,12.0,17,07
2012-07-16 18:00:00,589,45,0,544,0,3,0,0,40,113,37,15,51,0,59,0,0,0,132,5,0,44,45,1207161800,22.1,58.0,12.0,18,07
2012-07-16 19:00:00,918,303,4,611,0,3,0,0,40,112,37,16,51,0,16,0,0,0,126,22,0,44,144,1207161900,22.2,56.0,12.0,19,07
2012-07-16 20:00:00,2358,379,2,1977,0,3,0,0,42,113,37,19,51,0,16,0,0,0,125,5,0,44,1522,1207162000,22.0,55.0,12.0,20,07
2012-07-16 21:00:00,1261,434,2,825,0,3,0,0,40,114,37,174,51,0,8,0,0,0,1,22,0,44,331,1207162100,20.7,61.0,12.0,21,07
2012-07-16 22:00:00,420,45,0,375,0,4,0,0,40,113,39,18,51,1,7,0,0,0,0,5,0,57,40,1207162200,19.3,66.0,12.0,22,07
2012-07-16 23:00:00,722,233,4,485,0,3,0,0,40,113,37,20,50,0,8,0,0,0,132,5,0,44,33,1207162300,18.6,68.0,12.0,23,07
2012-07-17 00:00:00,872,402,0,470,0,4,0,0,40,115,37,18,51,0,7,0,5,0,1,5,0,44,143,1207170000,18.6,69.0,12.0,00,07
2012-07-17 01:00:00,767,411,2,354,0,3,0,0,40,115,37,16,50,0,8,0,1,0,0,5,0,45,34,1207170100,17.4,74.0,13.0,01,07
2012-07-17 02:00:00,959,367,2,590,0,4,0,0,40,115,38,19,50,0,7,0,0,0,130,5,0,45,137,1207170200,16.4,76.0,13.0,02,07
2012-07-17 03:00:00,1092,338,0,754,0,3,0,0,43,115,37,20,51,0,67,0,0,0,126,33,0,45,214,1207170300,16.7,76.0,13.0,03,07
2012-07-17 04:00:00,790,111,0,679,0,4,0,146,40,116,37,15,51,0,55,0,0,0,139,5,0,45,26,1207170400,16.6,74.0,12.0,04,07
2012-07-17 05:00:00,1622,45,4,1573,0,4,0,793,40,114,37,18,51,0,16,0,28,0,0,5,0,46,421,1207170500,16.9,71.0,11.0,05,07
2012-07-17 06:00:00,1211,43,2,1166,0,340,0,0,40,115,37,15,51,0,16,0,13,0,158,4,0,261,116,1207170600,16.6,72.0,11.0,06,07
2012-07-17 07:00:00,685,173,4,508,0,3,0,0,40,116,37,19,50,0,16,0,8,0,0,5,0,45,169,1207170700,17.8,67.0,11.0,07,07
2012-07-17 08:00:00,712,175,2,535,0,4,0,0,40,116,38,15,52,0,16,0,7,0,154,5,0,45,43,1207170800,19.6,64.0,11.0,08,07
2012-07-17 09:00:00,434,43,2,389,0,4,0,0,42,116,39,15,52,0,16,0,8,0,1,5,0,45,46,1207170900,21.2,61.0,11.0,09,07
2012-07-17 10:00:00,525,43,0,482,0,4,0,0,31,116,38,19,52,0,16,0,8,0,0,5,0,46,147,1207171000,21.5,62.0,11.0,10,07
