Time,Temp,Rel_Hum,Weather,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Month,time_num
2012-05-15 18:00:00,15.7,51.0,11.0,534,43,2,489,0,0,0,0,40,107,37,15,50,0,4,0,0,0,138,21,0,38,39,18,05,1205151800
2012-05-15 19:00:00,14.2,68.0,11.0,379,43,2,334,0,0,0,0,40,106,37,15,50,0,4,0,0,0,0,5,0,37,40,19,05,1205151900
2012-05-15 20:00:00,15.0,45.0,11.0,685,43,0,642,0,0,0,0,46,108,37,158,50,0,4,0,0,0,0,5,0,38,196,20,05,1205152000
2012-05-15 21:00:00,14.5,60.0,12.0,722,43,0,679,0,0,97,14,40,107,37,154,51,0,4,0,0,0,0,5,0,37,133,21,05,1205152100
2012-05-15 22:00:00,13.0,69.0,12.0,1485,43,2,1440,1,0,0,766,40,107,35,166,51,0,4,0,0,0,0,5,0,37,228,22,05,1205152200
2012-05-15 23:00:00,13.4,63.0,11.0,804,38,2,764,0,0,0,0,40,108,37,154,50,0,4,0,0,0,7,5,0,37,322,23,05,1205152300
2012-05-16 00:00:00,12.6,69.0,11.0,511,41,2,468,0,0,0,0,40,106,37,21,50,0,4,0,0,0,130,5,0,38,37,00,05,1205160000
2012-05-16 01:00:00,12.3,66.0,12.0,1197,415,0,782,0,0,0,0,39,107,37,21,50,0,4,0,0,0,132,5,0,38,349,01,05,1205160100
2012-05-16 02:00:00,11.8,67.0,11.0,2115,1656,2,457,0,0,0,0,40,106,36,179,49,0,4,0,0,0,1,5,0,37,0,02,05,1205160200
2012-05-16 03:00:00,10.9,68.0,11.0,968,255,4,709,21,0,0,0,30,107,37,65,50,0,4,0,0,0,137,5,0,38,215,03,05,1205160300
2012-05-16 04:00:00,10.5,70.0,12.0,516,93,0,423,0,0,0,0,40,106,36,63,50,0,4,0,0,0,1,5,0,37,81,04,05,1205160400
2012-05-16 05:00:00,9.8,72.0,11.0,1069,173,0,896,0,0,0,0,40,107,38,21,51,0,68,0,0,0,7,42,0,37,485,05,05,1205160500
2012-05-16 06:00:00,11.3,70.0,12.0,1115,175,4,936,0,326,0,0,40,107,38,15,50,0,5,0,0,0,0,4,0,234,117,06,05,1205160600
2012-05-16 07:00:00,11.8,67.0,12.0,872,175,0,697,0,0,0,0,40,108,37,15,50,0,4,263,0,0,1,5,0,38,136,07,05,1205160700
2012-05-16 08:00:00,12.0,65.0,12.0,671,194,2,475,0,0,0,0,40,107,38,19,51,0,4,0,0,0,140,5,0,38,33,08,05,1205160800
2012-05-16 09:00:00,12.3,63.0,12.0,511,45,2,464,0,0,0,0,43,108,38,19,51,1,4,0,0,0,0,5,0,38,157,09,05,1205160900
2012-05-16 10:00:00,13.3,61.0,12.0,516,171,2,343,0,0,0,0,40,108,38,15,51,0,4,0,0,0,1,5,0,38,43,10,05,1205161000
2012-05-16 11:00:00,13.0,59.0,11.0,507,173,2,332,0,0,0,0,40,108,39,15,51,0,4,0,0,0,0,5,0,39,31,11,05,1205161100
2012-05-16 12:00:00,14.9,57.0,12.0,516,173,2,341,0,0,0,0,40,108,37,18,51,0,4,0,0,0,8,5,0,38,32,12,05,1205161200
2012-05-16 13:00:00,14.3,55.0,12.0,543,203,0,340,0,0,0,0,40,107,38,19,51,0,4,0,0,0,10,5,0,37,29,13,05,1205161300
2012-05-16 14:00:00,14.3,55.0,12.0,388,45,2,341,0,0,0,0,40,107,37,18,51,0,4,0,0,0,7,5,0,39,33,14,05,1205161400
2012-05-16 15:00:00,14.9,51.0,12.0,379,43,0,336,0,0,0,0,41,107,37,18,50,0,4,0,0,0,1,5,0,38,35,15,05,1205161500
2012-05-16 16:00:00,14.6,51.0,12.0,479,43,2,434,0,0,0,0,30,108,37,19,50,0,4,0,0,0,0,5,0,38,143,16,05,1205161600
2012-05-16 17:00:00,15.2,50.0,13.0,571,41,0,530,0,0,0,0,40,108,37,15,50,0,4,0,0,0,1,5,0,37,233,17,05,1205161700
2012-05-16 18:00:00,14.8,50.0,13.0,895,41,2,852,0,0,173,0,40,107,36,19,50,0,17,0,0,0,1,40,0,37,332,18,05,1205161800
2012-05-16 19:00:00,13.5,56.0,12.0,936,43,0,893,0,0,578,0,39,108,37,15,50,0,4,0,0,0,1,4,1,38,18,19,05,1205161900
2012-05-16 20:00:00,13.4,56.0,12.0,607,41,2,564,0,0,0,0,40,107,37,15,50,0,4,0,0,0,124,5,0,37,145,20,05,1205162000
2012-05-16 21:00:00,13.0,56.0,12.0,511,41,2,468,0,0,0,0,40,107,36,18,50,0,4,0,0,0,126,5,0,38,44,21,05,1205162100
2012-05-16 22:00:00,12.4,58.0,12.0,964,45,0,919,0,0,12,0,44,107,36,15,50,0,4,262,29,0,0,5,0,38,317,22,05,1205162200
2012-05-16 23:00:00,11.4,62.0,12.0,1083,278,4,801,0,0,0,0,40,107,35,168,51,0,4,0,11,0,133,5,0,38,209,23,05,1205162300
2012-05-17 00:00:00,10.5,62.0,12.0,1041,370,2,669,0,0,0,0,40,107,37,20,50,0,4,0,4,0,0,5,0,38,364,00,05,1205170000
2012-05-17 01:00:00,9.8,66.0,12.0,767,415,2,350,0,0,0,0,39,107,36,20,50,0,4,0,0,0,0,30,0,39,25,01,05,1205170100
2012-05-17 02:00:00,9.6,63.0,12.0,836,185,0,651,0,0,0,0,39,108,36,19,50,0,4,0,0,0,0,58,0,38,299,02,05,1205170200
2012-05-17 03:00:00,9.0,66.0,12.0,717,187,2,528,21,0,0,0,39,107,36,19,50,0,4,0,0,0,1,27,0,37,187,03,05,1205170300
2012-05-17 04:00:00,8.7,67.0,12.0,900,185,0,715,0,0,0,0,40,107,36,15,50,0,53,0,0,0,121,5,0,37,251,04,05,1205170400
2012-05-17 05:00:00,8.5,68.0,12.0,1188,555,4,629,0,0,0,0,45,106,36,15,50,0,54,0,0,0,0,5,0,38,280,05,05,1205170500
2012-05-17 06:00:00,9.1,65.0,12.0,1407,173,2,1232,0,318,0,0,39,106,35,15,50,0,4,0,0,0,128,5,0,383,149,06,05,1205170600
2012-05-17 07:00:00,9.7,64.0,13.0,525,189,2,334,0,0,0,0,40,107,37,19,51,0,4,0,5,0,0,5,0,38,28,07,05,1205170700
2012-05-17 08:00:00,10.3,64.0,12.0,511,45,4,462,0,0,0,0,40,108,37,15,51,0,4,0,1,0,122,5,0,37,42,08,05,1205170800
2012-05-17 09:00:00,10.9,62.0,12.0,383,45,0,338,0,0,0,0,40,107,37,15,51,0,4,0,0,0,0,5,0,38,41,09,05,1205170900
2012-05-17 10:00:00,11.5,61.0,12.0,393,45,2,346,0,0,0,0,40,109,38,15,51,0,4,0,0,0,1,5,0,37,46,10,05,1205171000
2012-05-17 11:00:00,12.2,60.0,12.0,530,45,4,481,0,0,0,0,42,110,37,18,51,0,4,0,0,0,0,5,0,38,176,11,05,1205171100
2012-05-17 12:00:00,13.1,56.0,12.0,484,43,2,439,0,0,0,0,30,108,36,15,51,0,4,0,0,0,1,5,0,39,150,12,05,1205171200
2012-05-17 13:00:00,13.5,51.0,12.0,488,43,2,443,0,0,0,0,40,107,37,15,51,0,4,0,0,0,1,5,0,37,146,13,05,1205171300
2012-05-17 14:00:00,13.8,53.0,12.0,383,41,2,340,0,0,0,0,40,107,37,15,51,0,4,0,0,0,1,5,0,38,42,14,05,1205171400
2012-05-17 15:00:00,14.0,48.0,12.0,607,171,0,436,0,0,0,0,40,106,37,14,51,0,4,0,0,0,1,5,0,37,141,15,05,1205171500
2012-05-17 16:00:00,13.9,47.0,12.0,648,166,2,480,0,0,0,0,40,107,38,14,50,0,4,0,0,0,143,5,0,37,42,16,05,1205171600
2012-05-17 17:00:00,14.4,47.0,12.0,799,171,2,626,0,0,0,0,40,106,37,19,50,0,4,0,0,0,0,22,0,37,311,17,05,1205171700
2012-05-17 18:00:00,14.2,50.0,12.0,653,173,2,478,0,0,0,0,45,108,37,15,51,0,4,0,16,0,122,5,0,38,37,18,05,1205171800
2012-05-17 19:00:00,13.5,56.0,12.0,530,173,2,355,0,0,0,0,39,108,37,19,51,0,4,0,12,0,0,5,0,37,43,19,05,1205171900
2012-05-17 20:00:00,12.4,55.0,12.0,511,173,2,336,0,0,0,0,40,108,37,15,50,0,4,0,0,0,0,5,0,38,39,20,05,1205172000
2012-05-17 21:00:00,11.5,60.0,12.0,589,43,2,544,0,0,0,0,40,107,38,20,51,0,69,0,0,0,134,5,0,37,43,21,05,1205172100
2012-05-17 22:00:00,11.5,60.0,12.0,717,45,2,670,0,0,0,0,40,107,37,166,51,0,4,0,0,0,0,5,0,38,222,22,05,1205172200
2012-05-17 23:00:00,10.5,65.0,12.0,383,43,2,338,0,0,0,0,40,110,36,18,50,0,4,0,0,0,0,5,0,38,37,23,05,1205172300
2012-05-18 00:00:00,9.9,65.0,12.0,828,45,4,779,0,0,286,0,41,110,36,20,50,0,63,0,0,0,129,5,0,39,0,00,05,1205180000
2012-05-18 01:00:00,9.3,67.0,12.0,872,408,0,464,0,0,0,0,32,109,37,20,50,0,14,0,0,0,139,5,0,37,21,01,05,1205180100
2012-05-18 02:00:00,9.3,67.0,13.0,2664,2321,2,341,0,0,0,0,39,108,36,15,50,0,14,0,0,0,0,5,0,38,36,02,05,1205180200
2012-05-18 03:00:00,8.6,68.0,12.0,539,63,0,476,0,0,0,0,40,109,38,17,51,0,14,0,0,0,125,5,0,38,39,03,05,1205180300
2012-05-18 04:00:00,7.4,72.0,12.0,996,194,4,798,21,0,0,0,40,109,38,15,51,0,14,0,0,0,0,5,0,38,467,04,05,1205180400
2012-05-18 05:00:00,7.6,72.0,12.0,1055,189,2,864,0,0,0,0,40,109,37,15,51,0,64,0,0,0,0,42,0,38,468,05,05,1205180500
2012-05-18 06:00:00,8.8,71.0,12.0,1439,475,2,962,0,329,0,0,40,110,36,15,51,0,4,7,0,0,0,4,0,239,127,06,05,1205180600
2012-05-18 07:00:00,10.1,68.0,12.0,5013,45,2,4966,0,0,0,0,42,108,36,15,50,1,4,4615,0,0,0,5,0,38,52,07,05,1205180700
2012-05-18 08:00:00,9.9,66.0,12.0,397,43,2,352,0,0,0,0,40,110,38,14,52,0,4,0,0,0,7,5,0,38,44,08,05,1205180800
2012-05-18 09:00:00,10.5,66.0,11.0,511,45,0,466,0,0,0,0,40,109,38,18,51,0,4,0,0,0,123,5,0,38,40,09,05,1205180900
2012-05-18 10:00:00,11.7,58.0,11.0,393,43,2,348,0,0,0,0,40,111,39,15,52,0,4,0,0,0,1,5,0,38,43,10,05,1205181000
2012-05-18 11:00:00,11.7,59.0,11.0,393,43,2,348,0,0,0,0,40,107,38,15,51,0,4,0,0,0,8,5,0,37,43,11,05,1205181100
2012-05-18 12:00:00,13.0,53.0,11.0,388,43,0,345,0,0,0,0,40,108,38,19,52,0,4,0,0,0,0,5,0,38,41,12,05,1205181200
2012-05-18 13:00:00,13.8,50.0,12.0,383,43,0,340,0,0,0,0,41,107,38,15,51,0,4,0,0,0,1,5,0,38,40,13,05,1205181300
2012-05-18 14:00:00,14.2,48.0,11.0,616,169,0,447,0,0,0,0,47,107,37,15,51,0,4,0,0,0,124,5,0,38,19,14,05,1205181400
2012-05-18 15:00:00,14.1,48.0,11.0,3057,43,2,3012,0,0,0,0,40,364,2433,18,51,0,4,0,0,0,0,4,0,38,60,15,05,1205181500
2012-05-18 16:00:00,13.8,54.0,11.0,2092,169,0,1923,0,326,0,0,40,107,1,14,50,0,4,0,0,0,125,4,0,38,1214,16,05,1205181600
2012-05-18 17:00:00,14.2,49.0,11.0,507,171,2,334,0,0,0,0,40,106,36,18,50,0,4,0,0,0,0,5,0,38,37,17,05,1205181700
2012-05-18 18:00:00,13.3,50.0,11.0,626,169,4,453,0,0,0,0,40,107,36,15,50,0,4,0,0,0,126,5,0,38,32,18,05,1205181800
2012-05-18 19:00:00,12.4,56.0,11.0,941,173,2,766,0,0,0,0,40,107,38,14,51,0,4,0,0,0,440,5,0,38,29,19,05,1205181900
2012-05-18 20:00:00,11.9,59.0,11.0,639,171,0,468,0,0,0,0,41,107,36,15,50,0,4,0,0,0,134,5,0,38,38,20,05,1205182000
2012-05-18 21:00:00,11.3,62.0,11.0,516,171,2,343,0,0,0,0,40,110,38,19,50,0,15,0,0,0,0,5,0,37,29,21,05,1205182100
2012-05-18 22:00:00,10.9,64.0,11.0,895,175,0,720,0,5,0,7,39,109,37,15,51,0,15,0,0,0,133,5,0,38,266,22,05,1205182200
2012-05-18 23:00:00,10.6,64.0,11.0,1741,370,0,1371,0,5,0,763,40,108,36,14,51,0,16,0,0,0,130,29,0,38,141,23,05,1205182300
2012-05-19 00:00:00,9.5,66.0,12.0,1823,422,0,1401,0,331,0,546,39,110,37,15,51,0,59,0,0,0,6,31,0,38,138,00,05,1205190000
2012-05-19 01:00:00,9.0,68.0,12.0,530,185,4,341,0,5,0,0,40,109,37,15,51,0,8,0,0,0,7,5,0,38,26,01,05,1205190100
2012-05-19 02:00:00,8.7,70.0,12.0,758,189,2,567,0,4,0,0,41,110,37,19,50,0,7,0,0,0,122,5,0,38,134,02,05,1205190200
2012-05-19 03:00:00,8.0,73.0,13.0,1635,189,2,1444,0,427,0,0,45,110,38,180,51,0,61,0,0,0,0,4,0,37,491,03,05,1205190300
2012-05-19 04:00:00,7.5,74.0,13.0,1649,187,2,1460,21,418,0,0,39,110,37,14,51,0,57,0,0,0,7,31,0,37,638,04,05,1205190400
2012-05-19 05:00:00,7.9,73.0,13.0,1553,187,2,1364,0,428,0,0,40,110,36,62,51,1,8,0,6,0,0,4,0,381,237,05,05,1205190500
2012-05-19 06:00:00,9.4,69.0,13.0,1663,214,2,1447,0,418,0,0,39,110,37,20,51,0,123,0,6,0,123,4,0,241,275,06,05,1205190600
2012-05-19 07:00:00,10.9,63.0,13.0,827,445,0,382,0,5,0,0,40,110,37,19,51,0,7,0,6,0,7,21,0,38,41,07,05,1205190700
2012-05-19 08:00:00,11.7,60.0,13.0,694,175,0,519,0,66,0,0,40,111,38,15,51,0,7,0,7,0,0,5,0,38,141,08,05,1205190800
2012-05-19 09:00:00,12.5,62.0,13.0,722,178,2,542,0,66,0,0,42,111,37,16,52,0,7,0,6,0,125,5,0,38,37,09,05,1205190900
2012-05-19 10:00:00,13.3,67.0,12.0,607,196,0,411,0,66,0,0,30,111,37,19,52,0,7,0,6,0,0,5,0,38,40,10,05,1205191000
2012-05-19 11:00:00,13.3,69.0,12.0,584,41,4,539,0,66,0,0,40,110,36,18,51,0,7,0,7,0,122,5,0,38,39,11,05,1205191100
2012-05-19 12:00:00,14.0,66.0,12.0,461,41,0,420,0,66,0,0,40,111,38,14,51,0,7,0,6,0,0,5,0,37,45,12,05,1205191200
2012-05-19 13:00:00,14.3,61.0,12.0,703,41,2,660,0,66,0,0,40,110,38,14,51,0,7,0,7,0,126,5,0,38,158,13,05,1205191300
2012-05-19 14:00:00,14.9,56.0,11.0,470,43,2,425,0,66,0,0,40,110,37,14,51,0,7,0,6,0,7,5,0,38,44,14,05,1205191400
2012-05-19 15:00:00,15.5,49.0,11.0,498,43,4,451,0,5,0,0,40,110,36,14,50,0,7,0,0,0,1,5,0,37,146,15,05,1205191500
2012-05-19 16:00:00,16.0,39.0,11.0,1882,1338,2,542,0,5,0,0,44,110,37,66,50,0,7,0,6,0,132,5,0,37,43,16,05,1205191600
2012-05-19 17:00:00,16.9,28.0,12.0,932,363,2,567,0,68,0,0,41,109,35,16,50,0,69,0,0,0,0,5,0,38,136,17,05,1205191700
2012-05-19 18:00:00,14.9,50.0,11.0,676,171,2,503,0,5,0,0,39,109,35,15,50,0,56,0,0,0,122,5,0,37,30,18,05,1205191800
2012-05-19 19:00:00,13.5,60.0,11.0,626,173,0,453,0,5,0,0,40,110,36,18,51,0,7,0,0,0,0,5,0,37,144,19,05,1205191900
2012-05-19 20:00:00,13.3,60.0,11.0,520,173,0,347,0,5,0,0,40,111,37,19,51,0,7,0,0,0,0,5,0,37,35,20,05,1205192000
2012-05-19 21:00:00,14.3,46.0,11.0,699,175,2,522,0,68,0,0,40,110,38,15,51,1,7,0,0,0,0,5,0,38,149,21,05,1205192100
2012-05-19 22:00:00,14.2,47.0,11.0,1009,198,2,809,0,407,0,0,41,111,37,19,52,0,57,0,0,0,7,4,0,37,37,22,05,1205192200
2012-05-19 23:00:00,12.9,50.0,11.0,616,45,2,569,0,5,0,0,30,111,37,18,51,0,8,0,0,0,122,5,0,37,145,23,05,1205192300
2012-05-20 00:00:00,13.3,51.0,11.0,987,43,0,944,0,397,0,0,40,111,37,20,51,0,57,0,0,0,136,4,0,37,54,00,05,1205200000
2012-05-20 01:00:00,13.3,52.0,11.0,918,402,2,514,0,66,0,0,40,111,35,15,50,0,7,0,0,0,0,5,0,38,147,01,05,1205200100
2012-05-20 02:00:00,12.8,54.0,11.0,1416,406,2,1008,0,394,0,0,40,111,37,15,51,0,8,0,0,0,134,5,0,38,175,02,05,1205200200
2012-05-20 03:00:00,12.0,58.0,10.0,1608,388,2,1218,21,429,0,0,40,110,37,18,50,0,8,0,0,0,0,32,0,122,351,03,05,1205200300
2012-05-20 04:00:00,11.8,59.0,10.0,1402,290,2,1110,0,330,0,0,40,110,36,15,51,0,16,0,0,0,135,5,0,250,122,04,05,1205200400
2012-05-20 05:00:00,12.2,58.0,10.0,1407,187,0,1220,0,325,0,0,42,110,37,15,50,0,105,0,0,0,0,4,0,220,312,05,05,1205200500
2012-05-20 06:00:00,12.9,56.0,10.0,781,61,2,718,0,5,0,0,39,110,36,15,51,0,106,0,0,0,125,5,0,38,188,06,05,1205200600
2012-05-20 07:00:00,13.7,49.0,10.0,543,63,4,476,0,5,0,0,40,111,39,19,51,0,7,0,0,0,143,5,0,38,18,07,05,1205200700
2012-05-20 08:00:00,13.9,52.0,10.0,530,66,0,464,0,5,0,0,40,110,37,18,51,0,8,0,0,0,123,5,0,37,30,08,05,1205200800
2012-05-20 09:00:00,15.2,48.0,10.0,658,285,0,373,0,5,0,0,40,111,37,19,51,0,7,0,0,0,0,22,0,38,43,09,05,1205200900
2012-05-20 10:00:00,15.6,52.0,3.0,530,43,2,485,0,5,0,0,40,111,37,15,51,0,7,0,0,0,133,5,0,39,42,10,05,1205201000
2012-05-20 11:00:00,15.5,54.0,10.0,402,43,0,359,0,5,0,0,41,111,39,15,51,0,8,0,0,0,1,5,0,38,45,11,05,1205201100
2012-05-20 12:00:00,13.3,70.0,5.0,516,43,0,473,0,5,0,0,47,111,37,19,51,0,8,0,0,0,128,5,0,38,24,12,05,1205201200
2012-05-20 13:00:00,12.0,80.0,5.0,406,45,2,359,0,5,0,0,40,111,39,15,51,0,7,0,0,0,7,5,0,38,41,13,05,1205201300
2012-05-20 14:00:00,11.8,84.0,5.0,626,43,4,579,0,5,0,0,40,111,36,15,51,0,7,0,0,0,1,5,0,38,270,14,05,1205201400
2012-05-20 15:00:00,11.6,83.0,5.0,941,169,0,772,0,334,0,0,40,110,37,15,51,0,8,0,0,0,0,4,0,38,135,15,05,1205201500
2012-05-20 16:00:00,12.0,84.0,5.0,754,171,0,583,0,5,0,0,40,110,36,19,51,0,7,0,0,0,129,5,0,38,143,16,05,1205201600
2012-05-20 17:00:00,11.8,84.0,6.0,680,132,2,546,0,100,0,0,40,110,38,19,50,0,7,0,0,0,0,5,0,37,140,17,05,1205201700
2012-05-20 18:00:00,11.7,85.0,6.0,959,367,0,592,0,98,0,0,42,110,36,19,50,0,31,0,0,0,126,5,0,37,38,18,05,1205201800
2012-05-20 19:00:00,11.9,84.0,10.0,1402,404,2,996,0,418,0,0,40,110,36,78,50,0,7,0,0,0,0,5,0,38,214,19,05,1205201900
2012-05-20 20:00:00,12.0,84.0,6.0,1009,262,2,745,0,5,0,0,39,110,35,15,50,0,12,0,0,0,130,5,0,37,307,20,05,1205202000
2012-05-20 21:00:00,12.3,84.0,6.0,968,262,0,706,21,5,0,0,40,110,36,177,50,0,11,0,0,0,1,21,0,38,196,21,05,1205202100
2012-05-20 22:00:00,12.3,85.0,6.0,722,43,4,675,5,5,0,0,40,111,37,161,50,0,8,0,0,0,1,5,0,38,214,22,05,1205202200
2012-05-20 23:00:00,12.4,84.0,6.0,1179,491,2,686,0,330,0,0,40,111,36,14,50,0,7,0,0,0,0,21,0,38,39,23,05,1205202300
2012-05-21 00:00:00,12.0,85.0,6.0,822,43,0,779,0,330,0,0,40,110,38,14,50,0,8,0,0,0,0,4,0,37,148,00,05,1205210000
2012-05-21 01:00:00,11.9,86.0,6.0,1032,43,0,989,0,66,0,0,44,110,36,15,49,0,7,0,0,0,7,21,0,37,597,01,05,1205210100
2012-05-21 02:00:00,11.7,86.0,6.0,1293,185,0,1108,0,5,0,0,39,111,37,15,50,0,7,0,0,0,0,5,0,38,801,02,05,1205210200
2012-05-21 03:00:00,11.6,86.0,6.0,2188,45,4,2139,21,332,0,773,39,111,37,14,50,0,67,0,6,0,0,5,0,37,647,03,05,1205210300
2012-05-21 04:00:00,11.4,86.0,6.0,1882,310,0,1572,0,326,0,2,39,111,36,14,50,0,8,0,2,0,0,43,0,308,633,04,05,1205210400
2012-05-21 05:00:00,11.4,85.0,10.0,3436,2232,2,1202,0,393,0,2,39,111,36,15,50,0,56,0,0,0,0,4,0,231,265,05,05,1205210500
2012-05-21 06:00:00,11.8,85.0,3.0,2115,493,4,1618,0,402,0,0,40,113,36,18,51,0,57,0,0,0,125,4,0,408,364,06,05,1205210600
2012-05-21 07:00:00,12.1,85.0,6.0,589,171,0,418,0,72,0,0,41,112,38,15,50,0,8,0,0,0,0,5,0,39,38,07,05,1205210700
2012-05-21 08:00:00,12.1,86.0,5.0,511,173,2,336,0,5,0,0,30,113,37,15,51,0,7,0,0,0,1,5,0,39,33,08,05,1205210800
2012-05-21 09:00:00,12.2,85.0,5.0,594,173,2,419,0,66,0,0,40,113,37,18,52,0,7,0,0,0,7,5,0,38,36,09,05,1205210900
2012-05-21 10:00:00,13.1,84.0,5.0,694,173,4,517,0,66,0,0,40,113,37,15,51,0,7,0,0,0,0,5,0,38,145,10,05,1205211000
2012-05-21 11:00:00,13.3,84.0,5.0,717,178,2,537,0,67,0,0,40,113,38,15,51,0,7,0,0,0,0,5,0,38,163,11,05,1205211100
2012-05-21 12:00:00,12.8,82.0,6.0,644,175,4,465,0,5,0,0,40,113,38,15,51,0,7,0,0,0,124,5,0,38,29,12,05,1205211200
2012-05-21 13:00:00,13.8,80.0,6.0,781,175,2,604,0,5,0,0,41,113,38,15,51,0,7,0,0,0,129,5,0,37,163,13,05,1205211300
2012-05-21 14:00:00,13.8,78.0,6.0,653,196,4,453,0,5,0,0,42,113,38,18,51,0,7,0,0,0,1,5,0,38,135,14,05,1205211400
2012-05-21 15:00:00,14.0,79.0,3.0,2252,41,2,2209,0,329,0,0,40,111,36,18,51,0,7,0,0,0,1,32,0,37,1547,15,05,1205211500
2012-05-21 16:00:00,15.3,78.0,11.0,2207,43,4,2160,0,5,0,0,39,113,35,15,51,0,7,0,0,0,432,21,0,37,1405,16,05,1205211600
2012-05-21 17:00:00,15.3,75.0,11.0,799,125,0,674,0,5,0,0,40,112,36,15,50,0,8,0,0,0,1,5,0,37,365,17,05,1205211700
2012-05-21 18:00:00,15.2,76.0,11.0,1032,242,0,790,0,5,0,0,39,112,36,18,50,0,56,0,0,0,146,5,0,38,285,18,05,1205211800
2012-05-21 19:00:00,14.6,74.0,11.0,804,237,2,565,0,5,0,0,40,112,37,18,50,0,55,0,0,0,7,5,0,38,198,19,05,1205211900
2012-05-21 20:00:00,13.7,66.0,11.0,772,219,0,553,0,5,0,0,41,113,37,15,50,0,55,0,0,0,0,5,0,38,194,20,05,1205212000
2012-05-21 21:00:00,13.1,64.0,11.0,1078,262,2,814,0,5,0,0,30,113,38,193,50,0,7,0,0,0,122,5,0,38,213,21,05,1205212100
2012-05-21 22:00:00,12.9,65.0,11.0,3020,2264,2,754,0,5,0,0,39,113,36,154,50,0,8,0,0,0,0,5,0,38,306,22,05,1205212200
2012-05-21 23:00:00,12.4,67.0,11.0,1032,365,2,665,0,4,0,0,39,113,37,18,50,0,8,0,0,0,125,5,0,38,228,23,05,1205212300
2012-05-22 00:00:00,12.5,66.0,11.0,1261,379,2,880,0,332,0,0,40,115,37,18,50,0,61,0,0,0,137,21,0,38,31,00,05,1205220000
2012-05-22 01:00:00,11.7,64.0,11.0,927,281,2,644,0,5,0,0,40,115,36,18,50,0,20,0,0,0,0,21,0,38,301,01,05,1205220100
2012-05-22 02:00:00,10.9,65.0,11.0,3034,2543,0,491,21,5,0,0,39,114,37,24,50,0,7,0,0,0,130,5,0,37,22,02,05,1205220200
2012-05-22 03:00:00,10.9,59.0,11.0,1393,361,0,1032,0,395,0,0,42,114,36,61,51,0,62,0,0,0,0,4,0,171,96,03,05,1205220300
2012-05-22 04:00:00,10.1,64.0,12.0,1476,253,4,1219,0,333,0,0,39,114,37,25,51,1,66,0,0,0,0,4,0,173,376,04,05,1205220400
2012-05-22 05:00:00,10.0,68.0,12.0,1444,171,0,1273,0,336,0,0,40,114,38,15,51,0,55,0,0,0,134,4,0,177,309,05,05,1205220500
2012-05-22 06:00:00,10.7,66.0,12.0,1274,45,0,1229,0,350,0,0,39,115,36,15,50,0,107,0,0,0,0,4,0,228,285,06,05,1205220600
2012-05-22 07:00:00,11.4,64.0,11.0,584,45,2,537,0,5,0,0,40,115,38,18,51,0,58,0,0,0,1,5,0,38,168,07,05,1205220700
2012-05-22 08:00:00,11.8,60.0,11.0,402,43,2,357,0,5,0,0,40,115,38,19,51,0,7,0,0,0,0,5,0,38,39,08,05,1205220800
2012-05-22 09:00:00,13.2,57.0,12.0,639,175,2,462,0,5,0,0,41,115,38,15,52,0,8,0,0,0,7,5,0,37,139,09,05,1205220900
2012-05-22 10:00:00,13.0,58.0,10.0,530,171,2,357,0,7,0,0,43,114,38,15,52,0,7,0,0,0,1,5,0,38,37,10,05,1205221000
2012-05-22 11:00:00,13.6,56.0,10.0,402,45,2,355,0,5,0,0,40,113,38,18,52,0,8,0,0,0,1,5,0,38,37,11,05,1205221100
2012-05-22 12:00:00,13.6,58.0,10.0,520,43,2,475,0,5,0,0,40,113,38,18,51,0,7,0,0,0,127,5,0,38,33,12,05,1205221200
2012-05-22 13:00:00,13.8,53.0,10.0,662,303,2,357,0,5,0,0,40,113,37,15,51,0,7,0,0,0,7,5,0,38,39,13,05,1205221300
2012-05-22 14:00:00,14.1,57.0,10.0,488,43,4,441,0,98,0,0,40,112,36,18,51,0,7,0,0,0,0,5,0,38,36,14,05,1205221400
2012-05-22 15:00:00,14.2,59.0,11.0,1759,43,0,1716,0,5,0,0,40,112,36,14,51,0,7,0,0,0,1,5,0,37,1408,15,05,1205221500
2012-05-22 16:00:00,14.2,57.0,10.0,461,43,2,416,0,67,0,0,41,112,37,14,50,0,7,0,0,0,0,5,0,38,45,16,05,1205221600
2012-05-22 17:00:00,13.6,60.0,10.0,452,43,2,407,0,69,0,0,30,112,36,17,51,0,8,0,0,0,0,5,0,38,41,17,05,1205221700
2012-05-22 18:00:00,11.3,71.0,11.0,758,43,2,713,0,68,0,0,40,112,35,20,50,0,61,0,0,0,129,5,0,39,154,18,05,1205221800
2012-05-22 19:00:00,11.5,67.0,10.0,776,169,2,605,0,67,0,0,39,112,36,15,50,0,56,0,0,0,123,5,0,38,64,19,05,1205221900
2012-05-22 20:00:00,11.0,74.0,11.0,767,171,0,596,0,66,0,0,39,111,37,15,50,0,62,0,0,0,0,5,0,38,173,20,05,1205222000
2012-05-22 21:00:00,10.9,76.0,11.0,717,171,0,546,0,66,0,0,40,112,38,20,51,1,17,0,0,0,129,5,0,38,29,21,05,1205222100
